Order_ID,Customer_ID,Order_Date,Revenue,Profit,Product_Category,Product_Name,Region,Customer_Name,Segment,Join_Date
ORD-10993,CUST-5597,2023-11-17,617.73,206.2,Accessories,Charger,East,Arjun Iyer,Corporate,2023-04-15
ORD-10755,CUST-5449,2023-11-18,2199.34,499.92,Technology,Router,East,Rahul Jain,Consumer,2023-01-15
ORD-11356,CUST-5825,2023-11-18,9354.9,1710.91,Accessories,Webcam,East,Priya Gupta,Corporate,2023-08-17
ORD-10601,CUST-5361,2023-11-19,6249.64,1373.82,Accessories,Headphones,East,Ajay Pillai,Consumer,2022-11-16
ORD-10736,CUST-5438,2023-11-19,6391.3,1099.12,Accessories,Webcam,East,Rahul Chopra,Corporate,2023-06-12
ORD-11201,CUST-5735,2023-11-19,4161.65,1026.68,Accessories,Keyboard,North,Nisha Kumar,Consumer,2023-01-04
ORD-11219,CUST-5746,2023-11-19,31102.96,3702.86,Technology,Printer,East,Swati Malhotra,Corporate,2023-11-09
ORD-11311,CUST-5299,2023-11-19,30958.95,4566.19,Technology,Desktop,South,Manisha Bose,Consumer,2023-04-13
ORD-11348,CUST-5363,2023-11-19,70854.66,11036.44,Technology,Desktop,South,Rakesh More,Consumer,2022-12-27
ORD-10008,CUST-5008,2023-11-20,39876.56,8237.48,Technology,Phone,East,Deepak Naik,Corporate,2023-08-07
ORD-10142,CUST-5081,2023-11-20,68382.34,12847.89,Technology,Phone,North,Shruti More,Corporate,2022-09-13
ORD-10712,CUST-5425,2023-11-20,9747.52,2254.61,Accessories,Headphones,West,Pooja Shetty,Consumer,2023-05-28
ORD-10867,CUST-5513,2023-11-20,72967.49,10420.19,Technology,Laptop,South,Arjun Verma,Consumer,2023-11-13
ORD-10307,CUST-5093,2023-11-21,10366.61,2024.1,Technology,Router,East,Neha More,Corporate,2022-12-19
ORD-10743,CUST-5442,2023-11-21,43586.21,8215.98,Technology,Tablet,South,Arun Reddy,Consumer,2023-08-16
ORD-10763,CUST-5455,2023-11-21,8000.79,2059.08,Accessories,Earbuds,West,Anjali Joshi,Corporate,2023-05-07
ORD-11071,CUST-5644,2023-11-21,24299.46,4182.85,Technology,Monitor,South,Shruti Shetty,Consumer,2023-10-31
ORD-11077,CUST-5649,2023-11-21,127928.63,17905.75,Technology,Desktop,West,Vikram Jain,Corporate,2022-12-23
ORD-11267,CUST-5771,2023-11-21,4101.11,1169.68,Accessories,Mouse,East,Suresh Anvekar,Corporate,2022-12-28
ORD-11470,CUST-5896,2023-11-21,7244.77,1563.11,Technology,Router,West,Meera Anvekar,Consumer,2022-11-06
ORD-10989,CUST-5594,2023-11-22,2792.86,609.86,Accessories,Webcam,East,Nikhil Mishra,Consumer,2022-11-24
ORD-11089,CUST-5658,2023-11-22,57608.5,8791.14,Technology,Desktop,South,Neha Gupta,Corporate,2022-12-03
ORD-11109,CUST-5668,2023-11-22,105272.37,18940.51,Technology,Phone,South,Vikram Trivedi,Corporate,2023-09-01
ORD-11227,CUST-5752,2023-11-22,5028.03,975.04,Technology,Router,North,Arun Verma,Consumer,2022-10-15
ORD-11455,CUST-5216,2023-11-22,93433.08,15928.55,Technology,Phone,South,Ananya Reddy,Consumer,2022-08-29
ORD-10198,CUST-5136,2023-11-23,32155.87,4757.59,Technology,Monitor,West,Tanvi Malhotra,Consumer,2023-01-23
ORD-11103,CUST-5666,2023-11-23,77452.76,11155.41,Technology,Desktop,South,Pallavi Chopra,Corporate,2023-06-16
ORD-11181,CUST-5274,2023-11-23,12440.94,1876.07,Technology,Monitor,North,Ajay Mishra,Consumer,2023-02-24
ORD-11495,CUST-5912,2023-11-23,6821.16,1364.11,Technology,Router,East,Preeti Desai,Corporate,2023-07-30
ORD-11043,CUST-5624,2023-11-24,24076.77,3818.1,Technology,Printer,West,Vikram Hegde,Consumer,2023-10-17
ORD-11420,CUST-5241,2023-11-24,94230.75,14895.01,Technology,Phone,West,Anjali Joshi,Consumer,2022-04-27
ORD-10411,CUST-5252,2023-11-25,23797.83,3649.69,Technology,Tablet,South,Nikhil Mehta,Corporate,2022-09-15
ORD-10607,CUST-5108,2023-11-25,29975.6,4770.59,Technology,Tablet,East,Rakesh More,Consumer,2023-02-24
ORD-10120,CUST-5011,2023-11-26,30505.94,5718.61,Technology,Phone,East,Amit Hegde,Corporate,2023-07-19
ORD-10533,CUST-5325,2023-11-26,38241.66,5071.86,Technology,Monitor,North,Manisha Gupta,Corporate,2023-04-02
ORD-10953,CUST-5571,2023-11-26,57427.11,11380.67,Technology,Tablet,West,Harish Das,Consumer,2022-02-12
ORD-11393,CUST-5849,2023-11-26,17266.27,2677.65,Technology,Tablet,South,Manoj Patil,Consumer,2023-09-06
ORD-10432,CUST-5079,2023-11-27,19908.38,2781.47,Technology,Printer,North,Arjun Anvekar,Consumer,2023-06-27
ORD-11044,CUST-5625,2023-11-27,2727.43,739.56,Accessories,Mouse,North,Divya Trivedi,Consumer,2023-04-13
ORD-10461,CUST-5286,2023-11-28,37196.18,5445.88,Technology,Monitor,East,Manoj Bose,Corporate,2022-03-15
ORD-10553,CUST-5221,2023-11-28,11981.91,2040.58,Technology,Monitor,North,Pallavi Anvekar,Consumer,2022-09-11
ORD-10526,CUST-5223,2023-11-29,3788.12,671.18,Technology,Router,East,Rajesh Joshi,Consumer,2023-04-20
ORD-10509,CUST-5183,2023-11-30,9004.36,1822.8,Accessories,Webcam,South,Meera Rao,Consumer,2022-11-07
ORD-10672,CUST-5403,2023-11-30,112364.85,15977.52,Technology,Laptop,North,Deepak Chopra,Consumer,2023-06-29
ORD-10326,CUST-5210,2023-12-01,24344.45,4786.44,Technology,Tablet,North,Karan Nair,Consumer,2023-02-14
ORD-10692,CUST-5331,2023-12-01,24466.88,3682.62,Technology,Printer,North,Tanvi Gupta,Corporate,2022-08-07
ORD-11364,CUST-5691,2023-12-01,23633.15,3455.06,Technology,Printer,North,Neha Trivedi,Corporate,2023-07-28
ORD-11355,CUST-5824,2023-12-02,5794.49,1178.6,Technology,Router,East,Sonali Iyer,Consumer,2023-11-20
ORD-11383,CUST-5135,2023-12-02,9848.36,1419.98,Technology,Printer,East,Manisha Reddy,Corporate,2023-03-24
ORD-11308,CUST-5796,2023-12-03,8339.32,1254.53,Technology,Monitor,South,Rakesh Naik,Consumer,2023-07-17
ORD-10591,CUST-5354,2023-12-04,94145.51,11930.42,Technology,Laptop,East,Vikram Iyer,Consumer,2023-07-22
ORD-11326,CUST-5100,2023-12-04,45451.67,8751.49,Technology,Phone,North,Simran Sawant,Consumer,2023-06-01
ORD-10900,CUST-5538,2023-12-05,5419.52,1118.97,Technology,Router,East,Deepak Trivedi,Consumer,2023-03-06
ORD-10253,CUST-5171,2023-12-06,2434.34,709.27,Accessories,Mouse,South,Anjali Singh,Consumer,2023-08-29
ORD-10333,CUST-5214,2023-12-06,28291.45,4680.76,Technology,Desktop,South,Priya Patel,Consumer,2023-03-26
ORD-10414,CUST-5263,2023-12-06,24198.68,4186.36,Technology,Monitor,East,Simran Kumar,Consumer,2022-12-28
ORD-11137,CUST-5687,2023-12-06,27372.93,3899.71,Technology,Tablet,North,Vishal Patil,Consumer,2023-08-27
ORD-10682,CUST-5354,2023-12-07,32036.09,5003.63,Technology,Tablet,East,Vikram Iyer,Consumer,2023-07-22
ORD-10958,CUST-5576,2023-12-07,2009.31,614.93,Accessories,USB Hub,South,Divya Kulkarni,Consumer,2022-04-14
ORD-11130,CUST-5682,2023-12-07,2898.06,840.33,Accessories,Mouse,East,Nisha Singh,Consumer,2023-03-17
ORD-11481,CUST-5903,2023-12-07,10212.94,2118.68,Technology,Router,South,Rahul Reddy,Corporate,2023-07-18
ORD-10345,CUST-5220,2023-12-11,125488.13,14583.24,Technology,Laptop,South,Vikram Rao,Corporate,2023-09-24
ORD-10380,CUST-5017,2023-12-11,1088.31,333.69,Accessories,Charger,South,Preeti Malhotra,Corporate,2022-12-29
ORD-10950,CUST-5569,2023-12-11,54977.81,10391.4,Technology,Tablet,North,Swati Sawant,Consumer,2023-09-07
ORD-10294,CUST-5073,2023-12-12,83122.08,9901.52,Technology,Laptop,West,Tanvi Sawant,Consumer,2023-01-16
ORD-10368,CUST-5235,2023-12-12,6027.93,1276.54,Technology,Router,North,Nisha Verma,Corporate,2023-09-25
ORD-10997,CUST-5601,2023-12-13,2545.66,766.36,Accessories,Mouse,West,Sneha Chopra,Consumer,2023-11-22
ORD-10779,CUST-5464,2023-12-14,542.05,158.61,Accessories,Mouse,West,Rahul Trivedi,Consumer,2023-09-21
ORD-11063,CUST-5637,2023-12-14,9885.21,1704.22,Technology,Router,North,Varun Das,Corporate,2023-09-30
ORD-11398,CUST-5853,2023-12-16,2850.86,779.62,Accessories,Keyboard,South,Divya Mishra,Corporate,2023-05-02
ORD-10352,CUST-5225,2023-12-17,35458.79,4060.04,Technology,Desktop,North,Rahul Iyer,Consumer,2023-03-12
ORD-10387,CUST-5052,2023-12-17,32106.82,6074.58,Technology,Monitor,South,Anjali Shetty,Consumer,2023-09-30
ORD-10618,CUST-5369,2023-12-17,49712.26,6471.36,Technology,Laptop,South,Manoj Patel,Consumer,2023-06-05
ORD-10856,CUST-5350,2023-12-17,7886.69,1469.93,Technology,Router,East,Vishal Iyer,Corporate,2022-07-28
ORD-10421,CUST-5267,2023-12-18,8650.98,1542.39,Accessories,Webcam,West,Manoj Chopra,Corporate,2023-03-19
ORD-10392,CUST-5247,2023-12-19,39999.18,7412.66,Technology,Phone,West,Priya Kulkarni,Consumer,2022-08-30
ORD-10696,CUST-5163,2023-12-19,60091.33,7196.29,Technology,Desktop,West,Sonali Jain,Consumer,2023-02-02
ORD-10164,CUST-5119,2023-12-20,17565.14,2569.61,Technology,Printer,East,Manoj Rao,Consumer,2023-11-28
ORD-11292,CUST-5788,2023-12-21,1766.19,597.35,Accessories,Charger,East,Pooja Singh,Consumer,2023-06-28
ORD-10062,CUST-5055,2023-12-22,21689.19,3879.17,Technology,Tablet,East,Anjali More,Corporate,2023-08-07
ORD-10313,CUST-5128,2023-12-22,6846.29,1270.36,Technology,Router,South,Vikram Iyer,Consumer,2023-11-25
ORD-10807,CUST-5482,2023-12-22,26352.45,3354.16,Technology,Desktop,South,Arun Patil,Consumer,2023-11-04
ORD-11138,CUST-5688,2023-12-22,62346.89,11916.46,Technology,Phone,South,Ritu Naik,Corporate,2023-06-25
ORD-11276,CUST-5777,2023-12-22,2736.3,630.8,Accessories,Earbuds,West,Sonali Shah,Consumer,2023-07-09
ORD-10954,CUST-5572,2023-12-23,10282.37,2276.78,Accessories,Webcam,South,Vishal Nair,Corporate,2023-09-04
ORD-10739,CUST-5441,2023-12-24,456.49,147.67,Accessories,USB Hub,East,Deepak Verma,Consumer,2022-11-06
ORD-11378,CUST-5838,2023-12-24,2389.47,535.19,Accessories,Keyboard,West,Rakesh Jain,Consumer,2023-04-06
ORD-10554,CUST-5337,2023-12-25,4374.37,781.91,Technology,Router,East,Sanjay Joshi,Consumer,2023-08-15
ORD-11412,CUST-5861,2023-12-26,9253.43,2290.77,Accessories,Headphones,North,Pooja Shetty,Consumer,2023-09-30
ORD-10424,CUST-5060,2023-12-27,23407.23,3979.92,Technology,Monitor,North,Sonali Shetty,Consumer,2023-01-04
ORD-10713,CUST-5297,2023-12-27,1116.27,264.43,Accessories,Keyboard,East,Aarav Trivedi,Consumer,2023-02-19
ORD-10765,CUST-5456,2023-12-27,5060.23,959.45,Technology,Router,North,Rohit Naik,Consumer,2023-09-10
ORD-11410,CUST-5860,2023-12-27,27336.63,4317.94,Technology,Printer,South,Sanjay Shetty,Corporate,2022-10-14
ORD-10686,CUST-5411,2023-12-28,2364.23,677.66,Accessories,USB Hub,West,Sonali More,Corporate,2023-03-08
ORD-10859,CUST-5508,2023-12-28,5131.61,1233.38,Accessories,Headphones,South,Vikram Mishra,Consumer,2023-09-22
ORD-11464,CUST-5892,2023-12-28,52374.14,7073.84,Technology,Desktop,South,Girish More,Consumer,2022-06-23
ORD-10034,CUST-5034,2023-12-29,7822.09,1681.5,Accessories,Webcam,West,Rahul Patil,Consumer,2023-08-07
ORD-11218,CUST-5745,2023-12-29,2263.88,610.4,Accessories,Mouse,North,Ananya More,Consumer,2023-12-08
ORD-10006,CUST-5006,2023-12-30,43072.81,7796.73,Technology,Tablet,North,Rohit Shah,Consumer,2022-12-09
ORD-10066,CUST-5014,2023-12-30,34772.5,5096.82,Technology,Monitor,East,Girish Shetty,Corporate,2023-10-24
ORD-10875,CUST-5263,2023-12-30,17417.02,1936.0,Technology,Printer,East,Simran Kumar,Consumer,2022-12-28
ORD-11076,CUST-5648,2023-12-30,1564.55,339.48,Technology,Router,West,Harish Bose,Consumer,2023-07-05
ORD-11367,CUST-5223,2023-12-30,33002.16,5507.43,Technology,Desktop,East,Rajesh Joshi,Consumer,2023-04-20
ORD-11371,CUST-5834,2023-12-30,48461.39,8046.96,Technology,Tablet,South,Priya Sharma,Consumer,2023-12-25
ORD-10330,CUST-5064,2023-12-31,79477.32,13162.24,Technology,Phone,North,Ajay Trivedi,Corporate,2023-02-28
ORD-10711,CUST-5326,2023-12-31,36184.49,7098.64,Technology,Tablet,East,Pooja More,Consumer,2023-04-03
ORD-10116,CUST-5089,2024-01-02,2444.54,613.45,Accessories,Mouse,East,Pooja Mehta,Corporate,2023-05-08
ORD-10442,CUST-5280,2024-01-02,7698.56,1588.94,Technology,Router,East,Komal Patel,Corporate,2023-08-26
ORD-11093,CUST-5659,2024-01-02,29794.59,3510.26,Technology,Printer,South,Priya Jain,Corporate,2023-11-23
ORD-10113,CUST-5086,2024-01-03,22592.34,3328.52,Technology,Tablet,North,Nisha More,Consumer,2023-08-16
ORD-10337,CUST-5183,2024-01-03,4650.42,1045.23,Technology,Router,South,Meera Rao,Consumer,2022-11-07
ORD-10427,CUST-5017,2024-01-03,4235.04,1103.36,Accessories,Keyboard,South,Preeti Malhotra,Corporate,2022-12-29
ORD-10217,CUST-5148,2024-01-04,60748.39,10808.58,Technology,Phone,East,Swati Kumar,Consumer,2022-10-26
ORD-10240,CUST-5067,2024-01-04,55290.26,8745.2,Technology,Desktop,North,Vishal Shetty,Consumer,2023-07-01
ORD-10297,CUST-5168,2024-01-05,53551.22,9582.17,Technology,Tablet,East,Anjali Kulkarni,Corporate,2023-01-09
ORD-10780,CUST-5465,2024-01-05,10911.28,2245.46,Accessories,Headphones,West,Rajesh Mehta,Consumer,2024-01-04
ORD-11289,CUST-5786,2024-01-06,1813.69,373.53,Technology,Router,West,Priya Nair,Corporate,2023-02-22
ORD-11047,CUST-5018,2024-01-07,113276.85,10599.84,Technology,Laptop,East,Arjun Sharma,Consumer,2022-11-09
ORD-11476,CUST-5705,2024-01-07,2064.19,612.73,Accessories,USB Hub,West,Nisha Mehta,Corporate,2023-02-19
ORD-10317,CUST-5205,2024-01-08,62401.55,9211.75,Technology,Laptop,West,Rahul More,Corporate,2022-06-21
ORD-10745,CUST-5154,2024-01-08,2119.21,637.54,Accessories,Mouse,South,Divya Singh,Corporate,2023-08-16
ORD-10817,CUST-5486,2024-01-08,56020.12,5720.41,Technology,Laptop,East,Varun Bose,Corporate,2022-07-11
ORD-10153,CUST-5111,2024-01-09,152533.1,19316.14,Technology,Laptop,South,Komal Hegde,Corporate,2022-07-19
ORD-10462,CUST-5287,2024-01-10,2005.94,371.29,Technology,Router,South,Sonali Mishra,Consumer,2023-08-12
ORD-11298,CUST-5790,2024-01-11,26532.47,3850.91,Technology,Monitor,East,Sneha Malhotra,Consumer,2023-09-24
ORD-10154,CUST-5112,2024-01-12,4339.42,811.06,Accessories,Webcam,North,Vishal Nair,Consumer,2023-07-22
ORD-10169,CUST-5122,2024-01-12,84272.52,13039.96,Technology,Phone,South,Manoj Kumar,Corporate,2023-09-01
ORD-11463,CUST-5165,2024-01-12,8656.84,1546.45,Accessories,Webcam,East,Pooja Sawant,Corporate,2022-09-27
ORD-11262,CUST-5097,2024-01-13,2335.28,715.54,Accessories,USB Hub,North,Kavya Shah,Consumer,2022-12-04
ORD-11210,CUST-5741,2024-01-14,49659.35,6769.33,Technology,Desktop,East,Varun Patel,Consumer,2023-11-01
ORD-10111,CUST-5084,2024-01-15,18929.68,2506.51,Technology,Printer,West,Divya Mehta,Consumer,2023-06-15
ORD-11319,CUST-5802,2024-01-15,5440.46,1322.7,Accessories,Earbuds,South,Deepak Pillai,Consumer,2024-01-09
ORD-11106,CUST-5381,2024-01-16,24543.24,3905.21,Technology,Tablet,West,Ritu Patel,Corporate,2023-10-24
ORD-10158,CUST-5114,2024-01-18,39368.63,5971.88,Technology,Phone,East,Sanjay Sawant,Consumer,2023-05-29
ORD-10709,CUST-5424,2024-01-18,4303.76,988.88,Accessories,Keyboard,South,Neha More,Consumer,2023-09-08
ORD-11376,CUST-5837,2024-01-18,7765.43,1488.7,Accessories,Headphones,North,Amit Sharma,Consumer,2023-04-04
ORD-10379,CUST-5240,2024-01-19,24444.35,3615.53,Technology,Monitor,East,Komal Shah,Consumer,2023-07-04
ORD-11305,CUST-5051,2024-01-19,99661.12,11582.29,Technology,Laptop,South,Arun Verma,Consumer,2023-04-10
ORD-10226,CUST-5153,2024-01-20,29175.67,3150.37,Technology,Printer,South,Arun Rao,Corporate,2023-09-24
ORD-10378,CUST-5230,2024-01-21,2913.59,576.9,Accessories,Webcam,West,Rajesh Malhotra,Consumer,2022-12-19
ORD-10559,CUST-5010,2024-01-21,19960.18,2301.96,Technology,Printer,South,Sonali Chopra,Corporate,2023-01-11
ORD-10970,CUST-5152,2024-01-21,7527.83,1355.71,Accessories,Webcam,East,Vikram Mishra,Corporate,2022-08-02
ORD-11220,CUST-5747,2024-01-21,2743.65,729.58,Accessories,Mouse,West,Rahul Anvekar,Corporate,2022-07-25
ORD-10485,CUST-5304,2024-01-22,128351.95,18954.29,Technology,Laptop,North,Varun Reddy,Corporate,2023-08-30
ORD-11234,CUST-5127,2024-01-22,135285.73,19291.38,Technology,Laptop,East,Karan Nair,Corporate,2023-03-28
ORD-11278,CUST-5779,2024-01-22,35533.16,5553.01,Technology,Phone,North,Pooja Bose,Consumer,2023-04-04
ORD-10007,CUST-5007,2024-01-24,24236.29,2742.99,Technology,Printer,West,Vikram Pillai,Corporate,2022-10-24
ORD-10055,CUST-5017,2024-01-24,58435.59,9096.89,Technology,Desktop,South,Preeti Malhotra,Corporate,2022-12-29
ORD-10531,CUST-5324,2024-01-24,2199.34,696.23,Accessories,USB Hub,East,Rajesh Mishra,Consumer,2023-12-07
ORD-11333,CUST-5810,2024-01-24,36992.79,6235.45,Technology,Phone,South,Pallavi Anvekar,Consumer,2022-10-25
ORD-10076,CUST-5034,2024-01-25,44327.95,6441.36,Technology,Desktop,West,Rahul Patil,Consumer,2023-08-07
ORD-10443,CUST-5225,2024-01-26,5616.38,614.32,Technology,Printer,North,Rahul Iyer,Consumer,2023-03-12
ORD-10502,CUST-5312,2024-01-26,31349.75,4768.15,Technology,Printer,South,Sanjay Kumar,Corporate,2023-08-21
ORD-11085,CUST-5654,2024-01-26,4552.23,807.87,Technology,Router,West,Nikhil More,Consumer,2023-07-03
ORD-11430,CUST-5418,2024-01-26,107017.57,10806.57,Technology,Laptop,East,Suresh Bose,Consumer,2024-01-05
ORD-10548,CUST-5334,2024-01-27,11078.44,1799.09,Technology,Monitor,East,Divya More,Corporate,2023-11-23
ORD-10648,CUST-5388,2024-01-27,30851.42,6132.28,Technology,Phone,East,Deepak Reddy,Consumer,2023-09-10
ORD-10638,CUST-5381,2024-01-28,93161.92,11182.88,Technology,Desktop,West,Ritu Patel,Corporate,2023-10-24
ORD-10957,CUST-5575,2024-01-28,2241.77,650.01,Accessories,Mouse,East,Ananya Mehta,Consumer,2022-12-29
ORD-10190,CUST-5075,2024-01-29,3664.5,813.22,Accessories,Webcam,South,Nikhil Nair,Corporate,2022-05-22
ORD-10478,CUST-5020,2024-01-29,6941.13,1396.97,Accessories,Webcam,East,Arun Malhotra,Corporate,2022-11-23
ORD-10941,CUST-5564,2024-01-29,34301.93,4624.62,Technology,Monitor,East,Amit Sharma,Consumer,2023-10-23
ORD-11433,CUST-5871,2024-01-29,7383.44,1504.76,Technology,Router,East,Rohit Singh,Consumer,2022-07-22
ORD-10436,CUST-5059,2024-01-31,13494.97,2087.4,Technology,Printer,North,Sanjay Chopra,Corporate,2023-01-02
ORD-10562,CUST-5333,2024-01-31,74243.01,11328.1,Technology,Desktop,East,Rohit Pillai,Corporate,2023-03-07
ORD-11469,CUST-5212,2024-01-31,73158.48,9858.71,Technology,Laptop,West,Priya Shah,Corporate,2022-08-14
ORD-10260,CUST-5106,2024-02-02,1831.93,630.76,Accessories,Charger,South,Pooja Verma,Consumer,2023-07-01
ORD-10363,CUST-5233,2024-02-02,16805.42,2463.2,Technology,Monitor,North,Meera Naik,Consumer,2023-01-25
ORD-10791,CUST-5229,2024-02-02,31152.23,4218.43,Technology,Monitor,North,Harish Bose,Corporate,2022-05-11
ORD-11187,CUST-5724,2024-02-02,1003.82,350.79,Accessories,Charger,East,Neha Hegde,Corporate,2022-07-13
ORD-11363,CUST-5639,2024-02-04,40852.51,6353.84,Technology,Tablet,East,Manisha More,Corporate,2024-01-30
ORD-11372,CUST-5835,2024-02-04,6212.72,1469.2,Accessories,Keyboard,East,Anjali Nair,Corporate,2023-12-04
ORD-10738,CUST-5440,2024-02-05,65101.08,8539.04,Technology,Desktop,West,Girish Trivedi,Consumer,2023-11-29
ORD-11088,CUST-5657,2024-02-05,12866.35,1326.45,Technology,Printer,South,Deepak Kumar,Consumer,2022-11-25
ORD-11096,CUST-5213,2024-02-05,1642.72,286.51,Technology,Router,South,Arjun Gupta,Consumer,2023-01-31
ORD-11499,CUST-5915,2024-02-05,36046.36,5093.38,Technology,Tablet,West,Meera Trivedi,Corporate,2023-03-31
ORD-10521,CUST-5318,2024-02-06,45799.53,7499.3,Technology,Desktop,West,Ritu Patel,Corporate,2022-10-14
ORD-10762,CUST-5454,2024-02-07,5365.0,1320.75,Accessories,Headphones,South,Divya Mishra,Corporate,2024-01-29
ORD-10196,CUST-5135,2024-02-08,47844.0,7747.68,Technology,Tablet,East,Manisha Reddy,Corporate,2023-03-24
ORD-10550,CUST-5335,2024-02-08,18301.8,3189.76,Technology,Tablet,West,Rakesh Trivedi,Consumer,2023-10-22
ORD-11031,CUST-5621,2024-02-08,40903.6,3858.15,Technology,Laptop,North,Pooja Anvekar,Consumer,2023-03-18
ORD-11189,CUST-5726,2024-02-09,37350.68,6706.46,Technology,Tablet,North,Swati Patel,Corporate,2023-02-23
ORD-10027,CUST-5027,2024-02-10,13949.92,1659.63,Technology,Printer,North,Rajesh Joshi,Corporate,2023-04-20
ORD-11231,CUST-5549,2024-02-10,1387.26,360.25,Accessories,Mouse,East,Vikram Nair,Corporate,2023-06-09
ORD-10248,CUST-5167,2024-02-11,54834.85,6832.01,Technology,Desktop,North,Tanvi Gupta,Consumer,2023-08-15
ORD-10293,CUST-5195,2024-02-12,101761.75,14214.38,Technology,Desktop,North,Ananya Jain,Corporate,2022-06-06
ORD-10702,CUST-5418,2024-02-12,3713.48,714.36,Accessories,Webcam,East,Suresh Bose,Consumer,2024-01-05
ORD-10933,CUST-5558,2024-02-12,68399.72,9597.68,Technology,Desktop,South,Suresh Reddy,Corporate,2022-09-20
ORD-11465,CUST-5893,2024-02-13,13559.71,1939.28,Technology,Monitor,North,Vishal Shah,Consumer,2022-12-25
ORD-10983,CUST-5168,2024-02-14,54194.12,10644.37,Technology,Tablet,East,Anjali Kulkarni,Corporate,2023-01-09
ORD-10129,CUST-5096,2024-02-15,17663.44,1798.83,Technology,Printer,West,Sanjay Sharma,Consumer,2023-09-01
ORD-10617,CUST-5368,2024-02-15,112779.73,13858.03,Technology,Laptop,North,Deepak Mishra,Corporate,2023-11-06
ORD-10729,CUST-5203,2024-02-15,85651.63,17434.02,Technology,Phone,West,Vikram Iyer,Corporate,2022-10-27
ORD-11009,CUST-5136,2024-02-15,113973.36,13172.83,Technology,Laptop,West,Tanvi Malhotra,Consumer,2023-01-23
ORD-11314,CUST-5163,2024-02-15,45051.24,7437.55,Technology,Tablet,West,Sonali Jain,Consumer,2023-02-02
ORD-10119,CUST-5090,2024-02-16,47789.63,9776.9,Technology,Phone,East,Tanvi Iyer,Consumer,2022-07-02
ORD-10197,CUST-5131,2024-02-16,18139.63,3497.6,Technology,Phone,South,Arun Pillai,Corporate,2023-05-12
ORD-10230,CUST-5012,2024-02-16,17399.96,3163.73,Technology,Monitor,North,Aarav Kulkarni,Corporate,2023-02-08
ORD-10309,CUST-5202,2024-02-16,28901.83,4022.0,Technology,Monitor,South,Varun Iyer,Corporate,2023-03-16
ORD-10746,CUST-5443,2024-02-16,1960.06,540.03,Accessories,USB Hub,East,Girish Joshi,Consumer,2023-01-12
ORD-10872,CUST-5517,2024-02-16,4172.2,925.71,Technology,Router,East,Rohit Kulkarni,Consumer,2023-04-17
ORD-11000,CUST-5191,2024-02-16,55800.25,9031.42,Technology,Phone,South,Anjali More,Corporate,2022-12-08
ORD-11497,CUST-5816,2024-02-17,69339.35,8218.44,Technology,Desktop,South,Vishal Shetty,Corporate,2022-08-26
ORD-10381,CUST-5241,2024-02-18,7798.59,791.77,Technology,Printer,West,Anjali Joshi,Consumer,2022-04-27
ORD-10895,CUST-5535,2024-02-18,4891.66,1219.58,Accessories,Earbuds,North,Girish Sawant,Consumer,2023-04-22
ORD-11161,CUST-5704,2024-02-18,96280.2,15361.58,Technology,Phone,North,Rajesh Gupta,Corporate,2023-10-10
ORD-10068,CUST-5058,2024-02-19,53521.86,8678.1,Technology,Tablet,East,Pallavi Malhotra,Corporate,2023-07-08
ORD-10697,CUST-5013,2024-02-19,2127.32,505.2,Accessories,Earbuds,East,Rajesh Das,Corporate,2023-01-26
ORD-10466,CUST-5291,2024-02-20,25215.81,4607.19,Technology,Monitor,North,Ajay Gupta,Consumer,2022-10-13
ORD-10482,CUST-5203,2024-02-20,10151.66,1748.29,Technology,Monitor,West,Vikram Iyer,Corporate,2022-10-27
ORD-10019,CUST-5019,2024-02-21,77728.24,13311.57,Technology,Phone,South,Girish Gupta,Corporate,2023-01-07
ORD-10484,CUST-5090,2024-02-21,9954.42,1469.82,Technology,Monitor,East,Tanvi Iyer,Consumer,2022-07-02
ORD-11341,CUST-5816,2024-02-21,84908.15,11014.15,Technology,Desktop,South,Vishal Shetty,Corporate,2022-08-26
ORD-10112,CUST-5085,2024-02-22,1166.42,247.55,Accessories,Headphones,East,Meera Patil,Consumer,2023-07-06
ORD-10727,CUST-5433,2024-02-22,5480.47,1213.41,Technology,Router,South,Anjali Kulkarni,Corporate,2022-11-10
ORD-10846,CUST-5158,2024-02-22,73451.09,12451.24,Technology,Phone,South,Pooja Anvekar,Corporate,2022-08-26
ORD-11166,CUST-5708,2024-02-22,1967.77,356.4,Technology,Router,West,Rohit Joshi,Consumer,2022-07-06
ORD-10078,CUST-5001,2024-02-23,26469.86,3492.92,Technology,Monitor,West,Divya Sharma,Corporate,2022-10-23
ORD-10574,CUST-5344,2024-02-23,4664.46,1292.11,Accessories,Keyboard,West,Pallavi Bose,Consumer,2023-08-04
ORD-10181,CUST-5128,2024-02-24,1063.97,254.31,Accessories,Keyboard,South,Vikram Iyer,Consumer,2023-11-25
ORD-10354,CUST-5049,2024-02-24,30527.7,4042.1,Technology,Printer,North,Tanvi Bose,Corporate,2022-12-15
ORD-10705,CUST-5420,2024-02-24,40176.5,6964.55,Technology,Tablet,South,Ritu Patel,Corporate,2023-03-29
ORD-10246,CUST-5166,2024-02-26,27499.2,4458.84,Technology,Monitor,East,Harish Kulkarni,Consumer,2023-09-20
ORD-10644,CUST-5385,2024-02-26,62041.47,10614.74,Technology,Phone,East,Deepak Mishra,Consumer,2023-03-05
